;Unnamed: 0;evoluzione;reinserimento;probabilita_riproduzione_carote;quantita_acqua_pozzanghera;tempo;stagione;num_volpi;num_conigli;num_carota;num_pozzanghera;numero_volpi_nate;numero_conigli_nati;numero_conigli_morti_fame;numero_volpi_morti_fame;numero_conigli_morti_sete;numero_volpi_morti_sete;numero_conigli_morti_vecchiaia;numero_volpi_morti_vecchiaia;numero_conigli_cacciati;eta_media_conigli;eta_media_volpi;percezione_media_conigli;percezione_media_volpi;velocita_camminata_media_conigli;velocita_camminata_media_volpi;velocita_corsa_media_conigli;velocita_corsa_media_volpi;soglia_fame_media_conigli;soglia_fame_media_volpi;soglia_sete_media_conigli;soglia_sete_media_volpi;soglia_fertilita_media_conigli;soglia_fertilita_media_volpi;soglia_morte_di_fame_media_conigli;soglia_morte_di_fame_media_volpi;soglia_morte_di_sete_media_conigli;soglia_morte_di_sete_media_volpi;media_fame_conigli;media_fame_volpi;media_sete_conigli;media_sete_volpi;media_fertilita_conigli;media_fertilita_volpi
91;91;True;True;0.0005;3;1250;estate;1180;0;33;64;4830;16831;8872;2615;1215;1049;100;469;8172;0.0;1.455;45.0;38.88;50.0;67.106;105.0;97.41;203.0;234.06;212.0;213.757;206.0;537.265;751.0;795.112;722.0;691.701;0.0;246.318;0.0;142.94;0.0;189.562
92;92;True;True;0.0005;3;1279;autunno;1239;11;77;63;4939;16831;8872;2626;1215;1055;100;512;8208;0.006;1.925;45.0;38.923;50.0;67.573;105.0;97.665;203.0;233.882;212.0;213.703;206.0;536.764;751.0;795.004;722.0;691.299;152.0;460.169;2.0;306.723;0.0;353.147
93;93;True;True;0.0005;3;1305;autunno;824;0;119;84;4995;16831;8872;2936;1215;1175;100;554;8228;0.0;2.348;45.0;39.318;50.0;68.606;105.0;97.624;203.0;233.149;212.0;213.144;206.0;536.113;751.0;811.652;722.0;699.728;0.0;619.913;0.0;459.328;0.0;501.566
94;94;True;True;0.0005;3;1313;inverno;171;30;162;91;4995;16831;8872;3364;1215;1393;100;573;8228;0.006;2.178;45.0;38.819;50.0;70.801;105.0;100.842;203.0;234.409;212.0;211.544;206.0;535.713;751.0;817.608;722.0;710.55;152.0;588.836;2.0;442.807;0.0;472.327
95;95;True;True;0.0005;3;1315;inverno;91;8;208;91;5026;16831;8872;3431;1215;1428;100;582;8250;0.756;1.645;45.0;39.857;50.0;67.571;105.0;102.571;203.0;236.527;212.0;208.989;206.0;540.736;751.0;806.879;722.0;702.978;147.125;440.385;194.875;337.352;86.0;301.33
96;96;True;True;0.0005;3;1317;primavera;69;36;282;98;5029;16831;8872;3449;1215;1444;100;583;8252;0.256;1.518;45.0;40.087;50.0;66.072;105.0;102.58;203.0;235.928;212.0;211.754;206.0;544.043;751.0;796.71;722.0;690.594;152.361;458.0;56.528;339.362;56.0;261.797
97;97;True;True;0.0005;3;1319;primavera;47;18;330;97;5034;16831;8872;3463;1216;1456;100;584;8269;1.089;1.925;45.0;39.064;50.0;65.319;105.0;103.106;203.0;238.362;212.0;211.681;206.0;550.064;751.0;811.34;722.0;712.723;166.278;444.319;188.667;378.745;197.111;362.489
98;98;True;True;0.0005;3;1322;estate;39;76;376;94;5038;16865;8872;3476;1216;1462;100;587;8275;0.49;1.337;44.553;39.538;49.355;62.0;103.237;103.821;203.934;243.564;212.079;212.923;203.974;556.821;752.645;815.513;725.908;699.846;170.711;333.744;103.947;247.436;61.171;239.487
99;99;True;True;0.0005;3;1328;estate;51;114;367;110;5058;16933;8872;3481;1216;1463;100;589;8305;0.643;1.227;44.123;39.02;47.421;62.863;102.518;105.804;205.57;243.137;213.088;212.588;198.333;549.765;751.053;824.333;730.833;709.412;190.465;177.353;117.43;125.137;51.553;102.765
100;100;True;True;0.0005;3;1341;autunno;84;341;304;118;5081;17191;8873;3481;1216;1463;101;589;8364;0.476;1.309;43.176;39.429;48.56;62.024;101.701;105.94;206.496;243.548;213.654;211.679;205.431;551.405;743.276;820.893;733.792;703.262;209.367;144.31;100.211;83.94;32.534;152.464
101;101;True;True;0.0005;3;1368;autunno;121;795;117;95;5119;17746;8880;3481;1216;1463;101;590;8458;0.616;1.438;43.732;39.686;49.615;62.281;103.191;107.025;205.287;243.769;216.343;211.826;198.23;548.843;743.382;808.529;729.308;701.496;236.941;133.182;133.623;94.174;52.235;141.645
102;102;True;True;0.0005;3;1405;inverno;213;1713;0;79;5208;18825;8904;3481;1217;1463;104;597;8621;0.724;1.218;44.158;39.474;50.09;61.615;103.318;106.512;205.267;244.437;216.294;210.408;197.049;545.953;746.059;806.023;729.025;699.573;316.036;134.418;181.706;85.056;74.601;124.601
103;103;True;True;0.0005;3;1467;inverno;303;1841;1;75;5303;19429;9097;3481;1232;1463;104;602;8890;1.071;1.413;44.39;39.188;49.749;62.056;102.952;106.782;205.485;242.046;216.335;210.221;193.919;545.743;751.108;808.795;729.131;700.139;428.881;123.581;294.751;100.828;167.911;169.31
104;104;True;True;0.0005;3;1528;primavera;509;1530;0;79;5503;20118;9654;3481;1321;1463;108;606;9270;1.025;1.376;44.885;39.862;50.382;62.189;103.909;106.507;206.303;242.338;216.975;210.124;192.033;545.623;771.538;811.34;734.766;703.703;417.398;137.554;284.17;109.295;164.868;149.257
105;105;True;True;0.0005;3;1575;primavera;846;1036;2;81;5857;20803;10037;3481;1402;1463;110;623;9989;0.877;1.337;45.443;39.838;51.003;62.809;103.931;106.622;207.05;242.387;215.872;210.009;192.845;543.611;779.834;808.77;739.647;701.371;363.638;129.024;231.99;115.996;114.525;136.443
106;106;True;True;0.0005;3;1609;estate;1279;346;1;77;6306;21247;10140;3481;1435;1463;111;649;11024;0.822;1.401;45.488;39.777;51.855;63.091;103.884;106.11;208.402;242.582;215.795;209.811;193.012;545.217;779.569;803.977;751.714;704.969;339.913;135.612;221.228;119.497;108.671;167.425
107;107;True;True;0.0005;3;1640;estate;1843;0;21;77;6899;21277;10150;3481;1440;1463;111;678;11401;0.0;1.541;45.0;39.945;51.0;63.12;103.0;106.731;208.0;243.203;215.0;209.81;193.0;543.859;779.0;805.225;751.0;702.513;0.0;300.211;0.0;164.273;0.0;206.252
108;108;True;True;0.0005;3;1703;autunno;1795;11;73;76;6948;21277;10150;3513;1440;1470;111;746;11433;0.006;2.12;45.0;39.951;51.0;63.205;103.0;106.717;208.0;243.081;215.0;209.882;193.0;543.634;779.0;807.872;751.0;703.618;152.0;528.708;2.0;388.572;0.0;414.631
109;109;True;True;0.0005;3;1746;autunno;850;0;100;81;7017;21277;10150;4130;1440;1796;111;818;11444;0.0;2.416;45.0;40.307;51.0;63.312;103.0;106.938;208.0;241.724;215.0;209.324;193.0;541.033;779.0;838.442;751.0;721.125;0.0;662.338;0.0;512.814;0.0;520.746
110;110;True;True;0.0005;3;1752;inverno;139;29;148;81;7017;21277;10150;4552;1440;2077;111;837;11445;0.006;1.809;45.0;40.691;51.0;63.95;103.0;106.986;208.0;243.626;215.0;208.424;193.0;537.396;779.0;817.993;751.0;733.079;152.0;534.201;2.0;399.856;0.0;332.302
111;111;True;True;0.0005;3;1755;inverno;82;12;219;83;7029;21277;10150;4599;1440;2094;111;842;11462;0.756;1.852;45.0;42.622;51.0;64.963;103.0;105.159;208.0;244.659;215.0;209.951;193.0;532.037;779.0;839.476;751.0;748.756;162.833;510.317;211.75;417.89;86.0;350.72
112;112;True;True;0.0005;3;1756;primavera;57;37;285;83;7041;21277;10150;4634;1440;2106;111;842;11467;0.29;1.23;45.0;44.491;51.0;63.404;103.0;109.807;208.0;244.702;215.0;212.772;193.0;529.158;779.0;828.053;751.0;741.316;170.73;394.456;74.459;293.351;63.568;207.947
113;113;True;True;0.0005;3;1759;primavera;51;22;338;83;7046;21277;10150;4639;1441;2112;111;842;11481;0.824;1.659;45.0;46.255;51.0;64.51;103.0;108.725;208.0;243.804;215.0;212.784;193.0;530.784;779.0;829.706;751.0;743.373;125.955;460.902;217.318;372.235;108.727;299.196
114;114;True;True;0.0005;3;1761;estate;39;47;411;82;7049;21277;10150;4651;1441;2123;111;844;11486;0.549;1.372;45.0;45.179;51.0;62.333;103.0;105.718;208.0;240.923;215.0;210.154;193.0;527.231;779.0;832.051;751.0;749.282;166.426;368.026;108.979;264.462;121.532;274.487
115;115;True;True;0.0005;3;1764;estate;31;68;439;82;7053;21316;10150;4659;1442;2126;111;845;11503;0.718;1.634;45.662;47.129;48.618;60.452;102.588;109.774;204.721;240.387;215.853;212.419;190.897;513.258;778.368;833.581;746.353;763.194;183.765;254.032;117.735;253.742;85.868;225.065
116;116;True;True;0.0005;3;1770;autunno;54;176;432;82;7067;21422;10150;4659;1442;2126;111;846;11531;0.477;1.384;46.886;45.926;50.006;60.111;103.278;109.759;204.466;240.13;216.551;212.093;189.142;517.63;775.0;839.926;743.216;758.63;176.284;194.981;80.983;132.278;34.773;225.278
117;117;True;True;0.0005;3;1788;autunno;98;448;272;80;7113;21766;10150;4659;1442;2126;111;848;11603;0.581;1.202;46.815;46.245;51.462;61.735;103.29;106.602;206.574;239.939;216.656;213.092;191.493;518.224;776.688;837.806;752.324;761.071;210.621;136.888;111.417;95.357;38.393;101.133
118;118;True;True;0.0005;3;1822;inverno;146;1252;58;86;7154;22669;10153;4659;1442;2126;115;851;11725;0.597;1.328;46.538;45.692;50.722;61.61;102.737;106.726;204.83;239.836;216.33;213.692;187.289;518.884;774.538;845.089;753.626;772.123;257.787;134.795;139.476;118.0;48.833;155.007
119;119;True;True;0.0005;3;1879;inverno;231;2251;1;93;7244;23885;10203;4659;1444;2126;115;856;11890;0.833;1.277;47.724;45.736;50.354;60.827;102.907;106.442;205.656;238.909;216.045;213.199;185.629;520.987;782.179;847.84;753.702;776.827;358.758;141.606;220.909;89.42;99.849;130.563
120;120;True;True;0.0005;3;1978;primavera;370;2467;1;85;7379;24717;10520;4659;1484;2126;118;862;12176;1.06;1.319;48.272;45.503;50.298;60.424;103.358;107.389;205.481;239.546;215.94;213.732;184.75;519.392;788.365;842.224;753.87;770.735;434.672;148.103;298.816;128.919;177.002;137.784
121;121;True;True;0.0005;3;2082;primavera;569;2232;0;88;7588;25677;11195;4659;1599;2126;121;872;12582;1.015;1.361;48.927;46.216;50.718;61.483;102.546;108.504;205.324;239.353;216.355;213.645;183.094;518.981;792.961;842.429;753.808;767.645;413.321;154.38;283.712;113.74;159.659;161.012
122;122;True;True;0.0005;3;2183;estate;908;2086;0;82;7928;26784;11634;4659;1738;2126;123;883;13288;0.965;1.389;49.337;45.691;51.033;60.541;102.99;107.814;205.749;239.096;215.559;213.877;178.86;516.453;791.031;845.806;758.135;768.203;396.079;145.392;264.378;124.456;135.977;153.731
123;123;True;True;0.0005;3;2280;estate;1573;1290;0;82;8624;27651;11944;4659;1827;2126;129;914;14554;0.982;1.296;50.234;45.846;52.328;60.579;101.669;107.675;206.242;239.176;215.344;213.935;175.867;517.2;792.843;844.767;765.799;767.13;411.711;136.69;276.661;110.767;144.447;135.17
124;124;True;True;0.0005;3;2325;autunno;2486;22;12;82;9584;27926;12048;4659;1856;2126;131;971;16033;0.006;1.298;50.0;45.991;52.0;60.759;101.0;107.883;206.0;238.642;215.0;213.838;175.0;515.32;792.0;845.508;765.0;766.147;152.0;187.796;2.0;114.858;0.0;146.047
125;125;True;True;0.0005;3;2424;autunno;2792;0;46;82;9928;27926;12048;4661;1856;2127;131;1006;16061;0.0;1.821;50.0;46.031;52.0;60.607;101.0;107.617;206.0;238.478;215.0;213.723;175.0;515.934;792.0;846.115;765.0;765.054;0.0;421.065;0.0;267.162;0.0;306.409
126;126;True;True;0.0005;3;2558;inverno;2446;16;79;91;9928;27926;12048;4841;1856;2183;131;1126;16079;0.006;2.421;50.0;46.143;52.0;60.5;101.0;107.462;206.0;237.997;215.0;213.849;175.0;515.637;792.0;853.999;765.0;766.955;152.0;654.503;2.0;501.215;0.0;540.045
127;127;True;True;0.0005;3;2612;inverno;678;0;139;94;10072;27926;12048;6085;1856;2759;131;1225;16111;0.0;2.357;50.0;46.413;52.0;58.614;101.0;104.919;206.0;235.792;215.0;215.31;175.0;514.075;792.0;896.348;765.0;789.013;0.0;670.572;0.0;509.068;0.0;524.619
128;128;True;True;0.0005;3;2617;primavera;205;30;206;94;10072;27926;12048;6436;1856;2887;131;1231;16111;0.006;1.63;50.0;45.38;52.0;58.098;101.0;100.795;206.0;236.907;215.0;216.239;175.0;513.034;792.0;876.834;765.0;780.444;152.0;521.741;2.0;386.937;0.0;270.337
129;129;True;True;0.0005;3;2621;primavera;173;2;302;105;10097;27926;12048;6471;1856;2899;131;1241;16139;0.756;1.924;50.0;45.676;52.0;57.908;101.0;101.393;206.0;234.214;215.0;216.318;175.0;514.827;792.0;892.63;765.0;790.295;79.0;595.208;129.0;465.526;86.0;377.751
130;130;True;True;0.0005;3;2623;estate;82;30;372;108;10104;27926;12048;6537;1856;2934;131;1248;16141;0.006;1.681;50.0;48.561;52.0;57.927;101.0;105.378;206.0;234.646;215.0;213.78;175.0;515.451;792.0;879.28;765.0;783.11;152.0;471.463;2.0;350.646;0.0;335.402
131;131;True;True;0.0005;3;2625;estate;71;14;441;157;10118;27926;12048;6553;1856;2939;131;1252;16157;0.756;1.799;50.0;46.958;52.0;59.07;101.0;105.577;206.0;239.324;215.0;216.0;175.0;512.789;792.0;874.563;765.0;797.746;154.071;469.493;135.714;373.563;86.0;352.169
132;132;True;True;0.0005;3;2627;autunno;50;47;498;156;10118;27933;12048;6571;1856;2951;131;1253;16161;0.405;1.562;49.447;46.22;51.915;57.9;100.936;105.64;206.383;239.12;214.489;217.1;177.638;512.96;796.298;868.12;767.511;809.34;171.468;436.7;47.617;326.3;70.319;305.92
133;133;True;True;0.0005;3;2631;autunno;53;41;487;150;10131;27952;12048;6578;1856;2953;131;1254;16186;0.705;1.637;49.341;47.075;50.805;55.811;99.537;108.283;207.341;237.566;213.878;217.17;179.561;514.019;808.927;856.943;763.732;803.755;195.61;279.208;123.683;211.226;64.22;249.642
134;134;True;True;0.0005;3;2636;inverno;62;107;473;149;10139;28008;12048;6582;1856;2955;131;1257;16206;0.396;1.534;49.766;46.71;48.477;55.323;101.757;107.774;205.084;237.903;216.299;216.5;181.084;517.032;801.336;861.887;754.897;806.258;185.607;293.903;71.682;223.71;39.972;237.29
135;135;True;True;0.0005;3;2647;inverno;109;141;380;157;10191;28109;12049;6585;1856;2955;131;1259;16272;0.68;1.247;50.418;46.679;48.794;53.651;100.035;108.862;205.454;239.606;217.092;214.018;181.106;511.862;805.809;850.514;755.759;815.514;209.823;164.688;133.993;119.716;54.355;141.404
136;136;True;True;0.0005;3;2665;primavera;192;401;276;138;10266;28476;12049;6585;1856;2956;131;1260;16409;0.493;1.211;50.534;47.005;49.84;54.333;100.162;106.745;206.82;239.823;216.9;215.26;178.93;512.734;804.793;861.453;756.898;817.245;210.197;139.281;108.2;103.177;21.933;106.51
137;137;True;True;0.0005;3;2698;primavera;274;1018;76;123;10356;29317;12050;6585;1856;2956;131;1268;16632;0.52;1.308;49.797;46.927;50.388;53.938;100.088;105.464;205.115;240.577;218.16;216.102;174.182;514.018;808.306;862.562;764.252;817.266;240.372;136.394;124.392;108.106;35.689;155.901
138;138;True;True;0.0005;3;2738;estate;526;1588;2;103;10606;30233;12066;6585;1858;2956;132;1276;16990;0.767;1.123;50.439;47.395;50.776;55.346;99.01;106.582;205.652;240.394;218.25;215.42;172.276;512.996;800.684;855.143;762.623;814.565;331.627;146.983;203.375;106.764;88.54;112.916
139;139;True;True;0.0005;3;2799;estate;802;1521;0;91;10890;30931;12186;6585;1875;2956;132;1284;17623;1.039;1.28;49.973;47.131;50.632;54.636;98.738;106.86;206.267;240.822;218.797;215.325;168.885;513.101;800.884;853.905;762.623;815.557;424.174;141.718;289.819;102.481;160.178;133.029
140;140;True;True;0.0005;3;2853;autunno;1351;794;0;91;11450;31500;12429;6585;1933;2956;133;1305;18650;0.984;1.248;51.338;47.151;51.378;54.504;99.576;107.323;207.05;241.044;219.372;214.885;161.825;510.977;805.816;855.452;766.859;814.794;412.874;137.927;276.644;104.564;151.385;134.256
141;141;True;True;0.0005;3;2886;autunno;2201;0;11;90;12321;31712;12487;6585;1944;2956;133;1326;19603;0.0;1.316;51.0;47.062;51.0;54.318;99.0;106.771;207.0;240.947;219.0;214.823;161.0;511.076;805.0;855.473;766.0;817.876;0.0;231.807;0.0;121.844;0.0;147.138
142;142;True;True;0.0005;3;2966;inverno;2254;9;42;98;12434;31712;12487;6585;1944;2956;133;1396;19631;0.006;1.884;51.0;47.055;51.0;54.307;99.0;106.525;207.0;241.154;219.0;214.795;161.0;511.039;805.0;855.811;766.0;818.138;152.0;468.286;2.0;327.034;0.0;336.535
143;143;True;True;0.0005;3;3049;inverno;1909;0;89;98;12508;31712;12487;6877;1944;2999;133;1480;19646;0.0;2.417;51.0;47.284;51.0;54.068;99.0;107.054;207.0;240.587;219.0;214.826;161.0;510.689;805.0;869.894;766.0;820.441;0.0;678.623;0.0;531.634;0.0;537.979
144;144;True;True;0.0005;3;3080;primavera;345;30;137;105;12508;31712;12487;8102;1944;3311;133;1520;19646;0.006;2.408;51.0;47.096;51.0;54.101;99.0;105.31;207.0;241.635;219.0;215.629;161.0;513.916;805.0;914.359;766.0;841.403;152.0;730.722;2.0;583.151;0.0;565.704
145;145;True;True;0.0005;3;3083;primavera;169;2;215;104;12549;31712;12487;8265;1944;3363;133;1524;19675;0.756;1.944;51.0;48.828;51.0;52.083;99.0;106.888;207.0;240.491;219.0;216.621;161.0;512.059;805.0;907.538;766.0;847.337;94.0;534.905;252.0;428.408;86.0;365.953
146;146;True;True;0.0005;3;3085;estate;95;30;310;104;12557;31712;12487;8325;1944;3390;133;1531;19677;0.006;1.579;51.0;48.705;51.0;50.463;99.0;106.789;207.0;239.526;219.0;213.6;161.0;514.789;805.0;926.095;766.0;851.6;152.0;477.537;2.0;357.653;0.0;294.284
147;147;True;True;0.0005;3;3088;estate;92;12;355;102;12568;31712;12487;8337;1944;3391;133;1532;19695;0.756;2.024;51.0;49.554;51.0;50.772;99.0;106.272;207.0;237.022;219.0;213.217;161.0;515.576;805.0;945.13;766.0;845.152;136.417;536.283;232.167;467.022;86.0;399.457
148;148;True;True;0.0005;3;3090;autunno;62;35;396;166;12576;31712;12487;8358;1944;3411;133;1539;19702;0.22;1.549;51.0;50.129;51.0;53.113;99.0;105.032;207.0;237.29;219.0;214.339;161.0;513.629;805.0;929.645;766.0;837.113;154.914;421.935;14.943;311.952;48.0;285.984
149;149;True;True;0.0005;3;3092;autunno;77;17;413;171;12600;31712;12487;8362;1944;3415;133;1540;19721;0.844;1.584;51.0;52.143;51.0;52.623;99.0;105.26;207.0;235.325;219.0;216.675;161.0;518.338;805.0;925.584;766.0;847.948;166.176;383.182;144.647;280.286;78.882;232.013
150;150;True;True;0.0005;3;3096;inverno;86;75;413;196;12608;31751;12487;8367;1944;3417;133;1542;19732;0.359;1.723;52.32;52.779;49.68;52.081;97.893;103.849;206.627;234.988;218.173;215.605;162.507;517.616;808.373;924.279;761.44;846.174;182.24;431.837;59.587;315.849;14.587;284.512
151;151;True;True;0.0005;3;3102;inverno;135;84;388;186;12668;31830;12487;8372;1944;3420;133;1545;19802;0.385;1.398;53.083;53.77;49.81;53.059;99.262;106.348;207.167;233.452;217.631;217.304;158.143;512.756;799.131;927.585;756.119;833.874;177.321;235.304;74.929;173.689;29.667;168.156
152;152;True;True;0.0005;3;3110;primavera;181;93;363;176;12716;31881;12487;8376;1944;3421;133;1552;19875;0.33;1.415;53.247;53.68;49.409;52.901;98.344;104.691;205.763;233.906;220.237;217.099;157.645;512.16;797.828;924.597;743.957;838.635;201.753;251.249;84.624;186.757;27.667;185.63
153;153;True;True;0.0005;3;3119;primavera;251;33;374;159;12794;31926;12487;8376;1944;3422;133;1559;19981;0.565;1.493;54.121;54.048;52.121;52.458;101.848;104.271;220.03;233.55;210.455;217.287;145.364;510.873;811.97;919.522;749.273;840.339;252.545;284.669;153.485;205.287;38.485;209.283
154;154;True;True;0.0005;3;3125;estate;306;30;436;166;12865;31934;12487;8390;1944;3427;133;1567;20024;0.006;1.595;54.0;54.493;52.0;52.301;101.0;104.536;220.0;232.307;210.0;217.235;145.0;509.431;811.0;926.938;749.0;849.317;152.0;393.196;2.0;277.444;0.0;245.173
155;155;True;True;0.0005;3;3132;estate;327;2;483;224;12925;31934;12487;8405;1944;3438;133;1580;20052;0.756;1.775;54.0;54.651;52.0;52.657;101.0;104.312;220.0;231.899;210.0;216.872;145.0;507.982;811.0;924.22;749.0;850.633;127.5;492.226;31.5;363.899;86.0;306.945
156;156;True;True;0.0005;3;3138;autunno;268;29;553;223;12939;31934;12487;8458;1944;3458;133;1590;20055;0.003;2.007;54.0;55.142;52.0;52.201;101.0;105.34;220.0;231.761;210.0;216.746;145.0;507.16;811.0;933.828;749.0;854.511;151.0;620.731;1.0;485.739;0.0;408.526
157;157;True;True;0.0005;3;3142;autunno;187;0;564;221;12989;31934;12487;8542;1944;3504;133;1593;20084;0.0;1.685;54.0;55.968;52.0;54.722;101.0;106.561;220.0;230.936;210.0;217.048;145.0;507.898;811.0;938.299;749.0;864.583;0.0;516.487;0.0;393.262;0.0;304.524
158;158;True;True;0.0005;3;3146;inverno;126;30;619;221;12989;31934;12487;8592;1944;3522;133;1596;20084;0.003;1.742;54.0;56.008;52.0;54.23;101.0;108.611;220.0;233.143;210.0;217.722;145.0;507.722;811.0;949.825;749.0;871.976;151.0;575.349;1.0;451.921;0.0;355.5
159;159;True;True;0.0005;3;3149;inverno;110;9;637;222;13001;31934;12487;8605;1944;3536;133;1597;20107;0.753;2.061;54.0;56.209;52.0;54.991;101.0;108.273;220.0;234.182;210.0;217.109;145.0;509.591;811.0;940.027;749.0;871.464;158.111;573.882;24.556;485.655;85.0;403.973
160;160;True;True;0.0005;3;3151;primavera;70;55;624;220;13012;31954;12487;8642;1944;3560;133;1599;20111;0.244;1.583;53.018;56.414;53.545;54.357;100.345;109.729;221.091;234.514;211.218;217.343;143.6;516.657;821.145;949.114;748.618;879.2;164.855;453.429;39.727;325.529;16.036;298.757
161;161;True;True;0.0005;3;3157;primavera;84;91;615;223;13034;32021;12487;8647;1944;3563;133;1599;20142;0.521;1.665;53.714;55.726;55.681;53.631;99.813;111.821;220.813;236.107;210.714;218.119;146.725;511.857;834.396;939.464;737.264;884.631;191.253;342.714;90.396;255.131;28.879;237.381
162;162;True;True;0.0005;3;3172;estate;146;235;552;207;13097;32220;12487;8652;1944;3564;133;1604;20228;0.412;1.224;53.217;55.507;50.157;52.925;102.336;109.11;220.838;236.315;208.132;217.863;144.489;517.664;829.468;950.219;751.098;884.582;175.051;172.726;83.668;118.144;20.553;106.274
163;163;True;True;0.0005;3;3200;estate;225;668;353;180;13184;32833;12487;8654;1944;3564;133;1610;20409;0.466;1.219;53.593;55.849;50.774;53.031;102.903;109.738;220.796;236.2;207.729;217.484;136.543;521.418;832.386;956.742;749.241;881.084;195.951;137.969;98.91;88.809;25.355;140.924
164;164;True;True;0.0005;3;3254;autunno;311;1951;16;194;13266;34358;12488;8654;1944;3564;133;1616;20681;0.55;1.399;53.874;55.196;50.485;53.73;101.032;109.154;220.792;236.37;207.503;217.797;133.407;520.601;833.024;959.955;752.658;888.862;248.567;128.801;125.102;84.968;34.518;160.81
165;165;True;True;0.0005;3;3365;autunno;504;2851;0;175;13467;35691;12518;8654;1946;3564;133;1624;21082;0.935;1.421;54.332;55.224;51.244;53.609;100.824;108.538;221.191;236.879;208.033;217.435;131.01;520.363;835.747;956.145;752.667;884.649;403.249;137.851;259.538;95.597;128.882;171.036
166;166;True;True;0.0005;3;3522;inverno;777;2247;0;157;13741;36041;12816;8654;2062;3564;133;1635;21656;1.409;1.476;54.786;54.794;51.079;54.174;101.119;107.991;221.153;236.983;208.028;216.905;131.374;516.857;843.777;955.165;753.62;888.537;558.926;143.418;416.631;115.865;277.287;186.192
167;167;True;True;0.0005;3;3601;inverno;1421;1090;0;143;14403;36954;13485;8654;2343;3564;135;1653;22786;0.922;1.316;55.392;54.86;51.484;53.998;99.064;108.426;221.73;237.191;207.395;216.567;130.427;515.987;856.988;952.759;752.292;886.125;400.265;129.472;260.061;113.452;145.774;123.494
168;168;True;True;0.0005;3;3633;primavera;2214;28;17;141;15225;37201;13570;8654;2398;3564;137;1692;24020;0.003;1.379;55.0;55.03;51.0;53.963;99.0;108.467;221.0;236.972;207.0;216.825;130.0;515.603;856.0;952.586;752.0;886.026;151.0;205.734;1.0;117.363;0.0;152.37
169;169;True;True;0.0005;3;3720;primavera;2428;0;91;139;15517;37201;13570;8654;2398;3564;137;1770;24056;0.0;1.838;55.0;54.884;51.0;54.01;99.0;108.293;221.0;237.177;207.0;216.834;130.0;515.159;856.0;951.619;752.0;886.468;0.0;436.894;0.0;294.692;0.0;320.233
170;170;True;True;0.0005;3;3833;estate;2327;25;170;139;15517;37201;13570;8686;2398;3570;137;1843;24061;0.003;2.49;55.0;54.875;51.0;53.933;99.0;108.294;221.0;237.08;207.0;216.751;130.0;514.91;856.0;952.819;752.0;887.385;151.0;679.562;1.0;536.452;0.0;559.99
171;171;True;True;0.0005;3;3914;estate;1255;0;235;139;15655;37201;13570;9506;2398;3829;137;1975;24094;0.0;2.688;55.0;54.633;51.0;54.043;99.0;107.423;221.0;235.368;207.0;217.292;130.0;514.863;856.0;985.354;752.0;899.047;0.0;797.067;0.0;650.328;0.0;648.367
172;172;True;True;0.0005;3;3927;autunno;205;29;322;139;15655;37201;13570;10261;2398;4118;137;1997;24095;0.003;1.697;55.0;54.58;51.0;53.049;99.0;105.073;221.0;234.663;207.0;217.659;130.0;507.117;856.0;991.595;752.0;895.254;151.0;563.659;1.0;417.966;0.0;308.024
173;173;True;True;0.0005;3;3931;autunno;203;1;387;139;15683;37201;13570;10276;2398;4126;137;2004;24126;0.753;1.961;55.0;54.547;51.0;54.276;99.0;106.079;221.0;235.862;207.0;217.108;130.0;503.616;856.0;991.685;752.0;888.419;130.0;625.197;251.0;492.365;85.0;395.901
174;174;True;True;0.0005;3;3934;inverno;105;31;451;141;15699;37201;13570;10350;2398;4165;137;2015;24126;0.051;1.644;55.0;54.4;51.0;57.743;99.0;109.581;221.0;233.619;207.0;219.752;130.0;495.962;856.0;1004.467;752.0;888.429;151.0;514.362;6.097;387.371;10.806;328.257
175;175;True;True;0.0005;3;3937;inverno;111;11;457;141;15721;37201;13570;10359;2398;4169;137;2018;24146;0.889;1.759;55.0;54.117;51.0;57.252;99.0;110.658;221.0;234.523;207.0;219.586;130.0;496.775;856.0;996.739;752.0;871.081;131.091;499.676;179.636;399.027;130.455;337.315
176;176;True;True;0.0005;3;3939;primavera;89;43;478;141;15721;37209;13570;10376;2398;4184;137;2018;24152;0.211;1.965;54.209;53.674;50.512;57.371;98.279;109.697;222.465;232.82;207.442;219.674;131.0;497.517;853.07;1005.022;755.14;872.865;154.86;547.18;19.674;427.494;17.767;393.584
177;177;True;True;0.0005;3;3943;primavera;88;24;510;141;15750;37222;13570;10389;2398;4198;137;2022;24184;0.743;1.599;55.0;55.659;46.333;56.886;101.375;109.591;221.25;233.091;208.375;219.068;129.542;490.42;854.5;998.261;765.542;884.659;122.917;355.136;113.917;276.011;81.75;228.489
178;178;True;True;0.0005;3;3947;estate;101;58;545;141;15773;37248;13570;10397;2398;4205;137;2027;24206;0.33;1.385;54.276;56.98;46.293;58.079;100.121;109.545;221.121;233.267;207.586;218.386;130.362;491.109;850.345;1005.851;757.31;872.267;166.862;343.376;52.569;242.535;31.0;202.327
